"","gender","age","income","religion","marital","education","ideol","imp_rel","empl_status","exp1_trt","exp1_dv_willing","exp1_dv2","exp2_trt","re_id","ccode","idyear","Religious_Denom","exp2_dv","job_worry","exp1_dv","strong_leader_good","exp1_comply"
"5430",2,56,5,6e+07,1,1,4,2,5,4,1,1,NA,1427,750,"1427_2012","Hindu",1,1,2,0,1
"5431",2,52,5,6e+07,1,3,7,2,2,4,1,2,NA,1428,750,"1428_2012","Hindu",1,1,1,0,1
"5432",1,41,6,6e+07,1,5,2,2,1,4,1,1,NA,1429,750,"1429_2012","Hindu",1,1,1,0,1
"5433",1,66,6,6e+07,1,5,6,2,4,4,1,1,NA,1430,750,"1430_2012","Hindu",2,1,1,0,1
"5434",2,47,6,5e+07,1,4,7,1,5,4,1,1,NA,1431,750,"1431_2012","Islam; nfd",1,1,2,0,1
"5435",1,38,6,8e+07,1,5,2,2,1,4,1,1,NA,1432,750,"1432_2012","Other Christian; nfd",1,1,1,0,1
"5436",1,61,6,8e+07,1,3,7,2,2,4,1,1,NA,1433,750,"1433_2012","Other Christian; nfd",1,1,1,0,1
"5437",1,50,5,6e+07,1,3,5,1,4,4,1,1,NA,1434,750,"1434_2012","Hindu",1,1,1,0,1
"5438",2,60,4,6e+07,1,4,3,1,1,4,1,1,NA,1435,750,"1435_2012","Hindu",1,1,1,0,1
"5439",1,62,4,6e+07,1,3,7,2,4,4,-1,1,NA,1436,750,"1436_2012","Hindu",1,1,1,0,1
"5440",1,58,6,6e+07,1,4,8,2,3,4,1,1,NA,1437,750,"1437_2012","Hindu",1,1,1,0,1
"5441",2,41,4,6e+07,1,4,3,2,5,4,1,1,NA,1438,750,"1438_2012","Hindu",1,1,1,0,1
"5442",2,65,4,6e+07,1,2,2,1,5,4,1,1,NA,1439,750,"1439_2012","Hindu",1,1,2,0,1
"5443",2,55,5,6e+07,1,3,6,1,5,4,1,1,NA,1440,750,"1440_2012","Hindu",1,1,2,0,1
"5444",2,48,5,6e+07,1,4,8,1,5,4,1,1,NA,1441,750,"1441_2012","Hindu",1,1,1,0,1
"5445",2,56,4,6e+07,1,3,2,1,5,4,1,1,NA,1442,750,"1442_2012","Hindu",1,1,1,0,1
"5446",2,35,5,6e+07,1,4,4,2,2,4,1,1,NA,1443,750,"1443_2012","Hindu",1,1,1,0,1
"5447",1,32,5,6e+07,1,4,2,1,1,4,1,1,NA,1444,750,"1444_2012","Hindu",1,1,1,0,1
"5448",1,26,6,6e+07,6,9,2,2,1,4,1,1,NA,1445,750,"1445_2012","Hindu",1,1,1,0,1
"5449",1,62,6,6e+07,1,3,7,1,4,4,1,1,NA,1446,750,"1446_2012","Hindu",1,1,1,0,1
"5450",2,35,5,6e+07,1,5,7,1,5,4,1,1,NA,1447,750,"1447_2012","Hindu",1,1,2,0,1
"5451",1,25,5,6e+07,6,7,5,1,1,4,1,1,NA,1448,750,"1448_2012","Hindu",1,1,1,0,1
"5452",2,38,6,6e+07,1,5,7,1,5,4,1,1,NA,1449,750,"1449_2012","Hindu",1,1,1,0,1
"5453",1,54,6,6e+07,1,4,3,1,1,4,1,1,NA,1450,750,"1450_2012","Hindu",1,1,1,0,1
"5454",2,46,6,6e+07,1,3,2,1,5,4,1,1,NA,1451,750,"1451_2012","Hindu",1,1,2,0,1
"5455",2,33,3,6e+07,1,1,8,1,8,1,1,-1,NA,1452,750,"1452_2012","Hindu",-1,1,1,1,1
"5456",1,66,4,6e+07,1,2,8,-1,8,-1,-1,-1,NA,1453,750,"1453_2012","Hindu",2,1,1,NA,0
"5457",2,56,3,6e+07,1,1,7,-1,8,-1,1,-1,NA,1454,750,"1454_2012","Hindu",-1,-1,-1,NA,0
"5458",1,54,7,6e+07,1,2,9,2,8,-1,-1,-1,NA,1455,750,"1455_2012","Hindu",3,-1,-1,NA,0
"5459",1,53,5,6e+07,1,3,9,1,8,2,1,-1,NA,1456,750,"1456_2012","Hindu",2,1,1,1,1
"5460",1,68,4,6e+07,1,3,7,-1,8,-1,-1,-1,NA,1457,750,"1457_2012","Hindu",2,3,-1,NA,0
"5461",2,39,4,6e+07,1,3,6,1,8,1,1,-1,NA,1458,750,"1458_2012","Hindu",3,-1,-1,1,1
"5462",1,30,4,6e+07,1,5,6,3,3,1,1,-1,NA,1459,750,"1459_2012","Hindu",2,1,1,1,1
"5463",1,49,3,6e+07,1,1,5,1,8,1,1,-1,NA,1460,750,"1460_2012","Hindu",2,-1,3,1,1
"5464",1,32,4,6e+07,1,5,4,1,3,1,1,-1,NA,1461,750,"1461_2012","Hindu",2,2,-1,1,1
"5465",2,33,3,6e+07,1,2,5,1,5,2,2,-1,NA,1462,750,"1462_2012","Hindu",2,3,-1,1,1
"5466",2,36,4,6e+07,1,1,5,1,5,1,2,-1,NA,1463,750,"1463_2012","Hindu",2,2,-1,1,1
"5467",2,43,3,6e+07,1,1,5,2,5,1,-1,-1,NA,1464,750,"1464_2012","Hindu",2,3,3,1,1
"5468",1,37,4,6e+07,1,3,4,1,8,1,1,-1,NA,1465,750,"1465_2012","Hindu",2,2,4,1,1
"5469",1,21,5,6e+07,6,5,2,2,7,1,1,2,NA,1466,750,"1466_2012","Hindu",3,1,3,1,1
"5470",1,46,4,6e+07,1,3,8,1,8,1,1,-1,NA,1467,750,"1467_2012","Hindu",3,2,2,1,1
"5471",1,40,4,6e+07,1,3,9,1,8,1,1,-1,NA,1468,750,"1468_2012","Hindu",3,2,3,1,1
"5472",2,44,2,6e+07,1,2,7,1,8,-1,-1,-1,NA,1469,750,"1469_2012","Hindu",-1,-1,-1,NA,0
"5473",1,75,4,6e+07,1,2,8,1,8,-1,-1,-1,NA,1470,750,"1470_2012","Hindu",3,1,-1,NA,0
"5474",1,69,4,6e+07,1,3,9,1,4,1,-1,-1,NA,1471,750,"1471_2012","Hindu",3,1,1,1,1
"5475",1,74,3,6e+07,1,2,9,1,8,4,-1,-1,NA,1472,750,"1472_2012","Hindu",3,1,4,0,1
"5476",1,25,6,6e+07,1,8,8,1,1,-1,1,-1,NA,1473,750,"1473_2012","Hindu",3,1,1,NA,0
"5477",1,23,3,6e+07,1,4,8,2,8,1,1,-1,NA,1474,750,"1474_2012","Hindu",3,1,3,1,1
"5478",1,40,4,6e+07,1,4,9,1,8,1,1,-1,NA,1475,750,"1475_2012","Hindu",4,1,1,1,1
"5479",1,45,3,6e+07,1,1,4,1,8,2,1,-1,NA,1476,750,"1476_2012","Hindu",4,-1,-1,1,1
"5480",1,32,4,6e+07,1,1,5,2,8,2,1,-1,NA,1477,750,"1477_2012","Hindu",3,-1,-1,1,1
"5481",1,61,3,6e+07,1,1,5,1,5,-1,-1,-1,NA,1478,750,"1478_2012","Hindu",3,4,-1,NA,0
"5482",2,52,2,6e+07,1,1,4,1,8,-1,1,-1,NA,1479,750,"1479_2012","Hindu",4,2,-1,NA,0
"5483",1,29,4,6e+07,1,5,5,2,7,2,1,3,NA,1480,750,"1480_2012","Hindu",3,2,3,1,1
"5484",1,45,3,6e+07,1,4,3,1,3,2,1,-1,NA,1481,750,"1481_2012","Hindu",2,2,2,1,1
"5485",1,76,4,6e+07,1,1,1,2,5,1,-1,-1,NA,1482,750,"1482_2012","Hindu",2,-1,-1,1,1
"5486",1,43,3,6e+07,1,2,5,1,8,1,2,-1,NA,1483,750,"1483_2012","Hindu",2,2,3,1,1
"5487",1,30,4,6e+07,1,2,4,1,8,1,1,4,NA,1484,750,"1484_2012","Hindu",2,2,2,1,1
"5488",1,54,3,9e+07,1,3,4,1,8,1,1,4,NA,1485,750,"1485_2012","Other; nfd",2,2,2,1,1
"5489",2,45,3,9e+07,1,1,4,1,8,1,1,4,NA,1486,750,"1486_2012","Other; nfd",2,2,2,1,1
"5490",2,45,4,6e+07,1,1,5,1,8,1,1,4,NA,1487,750,"1487_2012","Hindu",2,2,2,1,1
"5491",2,72,2,6e+07,1,1,3,1,5,1,1,4,NA,1488,750,"1488_2012","Hindu",2,2,2,1,1
"5492",2,72,3,6e+07,1,1,4,1,5,1,1,4,NA,1489,750,"1489_2012","Hindu",2,2,2,1,1
"5493",2,50,3,6e+07,1,1,4,1,8,1,1,4,NA,1490,750,"1490_2012","Hindu",2,2,2,1,1
"5494",2,42,3,6e+07,1,1,4,1,8,1,1,4,NA,1491,750,"1491_2012","Hindu",2,2,2,1,1
"5495",2,32,3,6e+07,1,3,3,1,8,1,1,4,NA,1492,750,"1492_2012","Hindu",2,2,2,1,1
"5496",1,30,3,6e+07,1,1,4,1,8,1,1,4,NA,1493,750,"1493_2012","Hindu",2,2,2,1,1
"5497",1,22,4,6e+07,1,4,5,1,8,1,1,3,NA,1494,750,"1494_2012","Hindu",2,1,2,1,1
"5498",2,40,4,6e+07,1,1,5,1,8,1,1,4,NA,1495,750,"1495_2012","Hindu",2,4,2,1,1
"5499",2,37,3,6e+07,1,1,4,1,8,1,1,4,NA,1496,750,"1496_2012","Hindu",2,2,2,1,1
"5500",1,28,8,6e+07,1,4,4,1,8,1,1,4,NA,1497,750,"1497_2012","Hindu",2,2,2,1,1
"5501",1,61,3,9e+07,1,1,5,1,8,1,1,4,NA,1498,750,"1498_2012","Other; nfd",2,3,2,1,1
"5502",2,65,3,6e+07,1,1,3,-1,5,-1,1,-1,NA,1499,750,"1499_2012","Hindu",2,3,3,NA,0
"5503",1,42,6,6e+07,1,7,5,1,1,1,1,2,NA,1500,750,"1500_2012","Hindu",2,-1,2,1,1
"5504",2,70,4,9e+07,1,1,4,1,5,-1,1,-1,NA,1501,750,"1501_2012","Other; nfd",2,3,2,NA,0
"5505",2,55,2,5e+07,1,1,5,1,2,3,2,3,NA,1502,750,"1502_2012","Islam; nfd",2,3,2,0,1
"5506",1,68,5,5e+07,1,9,7,1,4,3,1,2,NA,1503,750,"1503_2012","Islam; nfd",2,3,3,0,1
"5507",1,33,4,6e+07,6,9,9,1,3,3,1,3,NA,1504,750,"1504_2012","Hindu",2,3,3,0,1
"5508",2,60,2,6e+07,1,3,3,1,5,2,1,3,NA,1505,750,"1505_2012","Hindu",2,2,3,1,1
"5509",1,26,1,6e+07,6,3,2,1,8,3,1,4,NA,1506,750,"1506_2012","Hindu",1,3,4,0,1
"5510",2,22,8,5e+07,6,8,4,1,6,3,2,2,NA,1507,750,"1507_2012","Islam; nfd",2,3,3,0,1
"5511",1,42,2,8e+07,1,1,3,2,8,2,1,4,NA,1508,750,"1508_2012","Other Christian; nfd",2,2,4,1,1
"5512",2,65,3,6e+07,1,2,6,1,5,3,2,4,NA,1509,750,"1509_2012","Hindu",1,2,3,0,1
"5513",2,57,4,5e+07,1,1,3,1,5,2,2,3,NA,1510,750,"1510_2012","Islam; nfd",1,2,2,1,1
"5514",2,28,3,6e+07,1,4,3,1,5,3,2,4,NA,1511,750,"1511_2012","Hindu",2,2,3,0,1
"5515",2,58,1,6e+07,1,1,7,1,5,-1,-1,-1,NA,1512,750,"1512_2012","Hindu",3,-1,4,NA,0
"5516",2,59,3,6e+07,1,1,8,1,5,-1,2,-1,NA,1513,750,"1513_2012","Hindu",2,2,3,NA,0
"5517",1,27,2,6e+07,1,1,9,1,5,-1,2,4,NA,1514,750,"1514_2012","Hindu",3,1,4,NA,0
"5518",1,52,2,6e+07,1,1,8,1,8,-1,-1,-1,NA,1515,750,"1515_2012","Hindu",2,2,3,NA,0
"5519",1,50,4,6e+07,1,3,3,2,8,-1,-1,-1,NA,1516,750,"1516_2012","Hindu",-1,4,-1,NA,0
"5520",1,45,2,6e+07,1,1,10,1,8,-1,1,-1,NA,1517,750,"1517_2012","Hindu",1,1,3,NA,0
"5521",1,60,2,6e+07,1,1,7,1,8,1,-1,-1,NA,1518,750,"1518_2012","Hindu",2,1,4,1,1
"5522",1,50,2,6e+07,1,2,4,1,8,2,-1,-1,NA,1519,750,"1519_2012","Hindu",1,1,-1,1,1
"5523",2,37,1,6e+07,1,1,8,1,8,2,2,-1,NA,1520,750,"1520_2012","Hindu",1,2,4,1,1
"5524",2,60,2,6e+07,1,1,8,1,8,-1,-1,-1,NA,1521,750,"1521_2012","Hindu",4,4,4,NA,0
"5525",1,48,4,6e+07,1,1,8,1,8,-1,1,-1,NA,1522,750,"1522_2012","Hindu",2,1,-1,NA,0
"5526",1,49,1,6e+07,1,1,10,2,8,-1,-1,-1,NA,1523,750,"1523_2012","Hindu",1,1,4,NA,0
"5527",1,70,7,6e+07,5,1,10,1,8,2,2,-1,NA,1524,750,"1524_2012","Hindu",3,1,-1,1,1
"5528",2,21,1,6e+07,6,7,8,2,6,-1,-1,-1,NA,1525,750,"1525_2012","Hindu",2,1,-1,NA,0
"5529",2,89,1,6e+07,3,1,8,1,8,2,2,-1,NA,1526,750,"1526_2012","Hindu",3,3,3,1,1
"5530",1,33,3,6e+07,6,4,8,1,8,1,-1,-1,NA,1527,750,"1527_2012","Hindu",3,1,3,1,1
"5531",1,54,1,6e+07,1,1,8,1,8,2,2,-1,NA,1528,750,"1528_2012","Hindu",-1,1,-1,1,1
"5532",2,48,2,6e+07,1,2,7,1,8,1,2,-1,NA,1529,750,"1529_2012","Hindu",2,1,4,1,1
"5533",2,25,1,6e+07,1,1,8,1,5,-1,2,-1,NA,1530,750,"1530_2012","Hindu",2,-1,-1,NA,0
"5534",1,54,5,6e+07,1,5,9,1,8,-1,1,-1,NA,1531,750,"1531_2012","Hindu",1,2,1,NA,0
"5535",2,44,1,6e+07,1,4,7,1,8,2,2,-1,NA,1532,750,"1532_2012","Hindu",2,3,4,1,1
"5536",1,43,1,6e+07,1,4,10,1,8,1,2,-1,NA,1533,750,"1533_2012","Hindu",1,1,1,1,1
"5537",2,49,1,6e+07,1,1,9,1,8,-1,-1,-1,NA,1534,750,"1534_2012","Hindu",-1,1,1,NA,0
"5538",1,27,1,6e+07,1,4,8,1,8,2,-1,-1,NA,1535,750,"1535_2012","Hindu",4,2,1,1,1
"5539",2,44,1,6e+07,1,1,8,1,5,1,2,-1,NA,1536,750,"1536_2012","Hindu",2,2,1,1,1
"5540",1,26,1,6e+07,1,3,9,1,5,-1,1,-1,NA,1537,750,"1537_2012","Hindu",1,1,1,NA,0
"5541",1,49,1,6e+07,1,2,9,1,5,2,2,-1,NA,1538,750,"1538_2012","Hindu",3,1,2,1,1
"5542",1,50,1,6e+07,1,2,9,1,8,-1,2,-1,NA,1539,750,"1539_2012","Hindu",2,2,3,NA,0
"5543",2,49,1,6e+07,1,4,7,1,8,2,2,-1,NA,1540,750,"1540_2012","Hindu",3,2,1,1,1
"5544",2,21,1,6e+07,1,3,8,1,8,1,2,-1,NA,1541,750,"1541_2012","Hindu",3,2,1,1,1
"5545",1,38,1,6e+07,1,2,7,1,8,-1,2,-1,NA,1542,750,"1542_2012","Hindu",3,1,1,NA,0
"5546",1,39,10,6e+07,1,3,9,3,8,1,1,-1,NA,1543,750,"1543_2012","Hindu",2,2,3,1,1
"5547",2,44,8,6e+07,1,1,10,2,5,2,1,-1,NA,1544,750,"1544_2012","Hindu",2,2,3,1,1
"5548",2,35,1,6e+07,1,1,7,1,8,1,2,-1,NA,1545,750,"1545_2012","Hindu",1,1,-1,1,1
"5549",2,35,1,6e+07,1,3,7,1,8,1,2,-1,NA,1546,750,"1546_2012","Hindu",3,1,4,1,1
"5550",1,26,8,6e+07,1,3,6,1,5,2,1,-1,NA,1547,750,"1547_2012","Hindu",2,3,2,1,1
"5551",2,35,4,5e+07,1,1,5,2,5,1,1,4,NA,1548,750,"1548_2012","Islam; nfd",1,2,2,1,1
"5552",2,32,5,6e+07,1,1,10,1,5,2,2,4,NA,1549,750,"1549_2012","Hindu",1,2,2,1,1
"5553",1,51,7,6e+07,1,1,9,1,8,2,2,-1,NA,1550,750,"1550_2012","Hindu",2,4,3,1,1
"5554",1,42,3,6e+07,1,1,8,3,2,2,1,2,NA,1551,750,"1551_2012","Hindu",2,2,4,1,1
"5555",1,60,8,6e+07,1,1,9,2,7,1,1,-1,NA,1552,750,"1552_2012","Hindu",3,2,3,1,1
"5556",1,53,4,6e+07,1,1,9,2,5,1,1,4,NA,1553,750,"1553_2012","Hindu",2,1,1,1,1
"5557",1,28,10,6e+07,1,1,9,1,5,1,1,4,NA,1554,750,"1554_2012","Hindu",2,1,1,1,1
"5558",1,58,1,6e+07,1,3,5,2,8,1,-1,-1,NA,1555,750,"1555_2012","Hindu",4,3,-1,1,1
"5559",1,35,2,6e+07,1,3,4,1,8,1,1,-1,NA,1556,750,"1556_2012","Hindu",2,1,1,1,1
"5560",1,28,1,6e+07,1,4,5,1,7,2,1,-1,NA,1557,750,"1557_2012","Hindu",4,2,2,1,1
"5561",1,60,2,5e+07,1,1,4,1,8,1,-1,4,NA,1558,750,"1558_2012","Islam; nfd",4,1,1,1,1
"5562",1,36,1,6e+07,1,3,4,1,7,2,1,4,NA,1559,750,"1559_2012","Hindu",4,2,1,1,1
"5563",1,19,3,6e+07,6,8,4,1,6,1,1,1,NA,1560,750,"1560_2012","Hindu",4,1,1,1,1
"5564",2,50,1,6e+07,1,1,5,2,5,-1,2,-1,NA,1561,750,"1561_2012","Hindu",-1,2,-1,NA,0
"5565",1,28,5,6e+07,1,9,5,1,1,1,1,3,NA,1562,750,"1562_2012","Hindu",2,1,1,1,1
"5566",1,21,1,6e+07,1,4,5,2,8,1,1,3,NA,1563,750,"1563_2012","Hindu",3,1,1,1,1
"5567",1,45,1,6e+07,1,1,5,1,7,2,2,-1,NA,1564,750,"1564_2012","Hindu",-1,2,1,1,1
"5568",2,65,1,6e+07,1,1,5,2,7,2,-1,-1,NA,1565,750,"1565_2012","Hindu",-1,3,-1,1,1
"5569",2,45,1,6e+07,1,5,5,1,7,1,-1,-1,NA,1566,750,"1566_2012","Hindu",4,3,2,1,1
"5570",2,28,1,6e+07,1,5,5,2,5,1,2,-1,NA,1567,750,"1567_2012","Hindu",4,1,1,1,1
"5571",1,35,1,6e+07,1,1,5,1,7,1,-1,-1,NA,1568,750,"1568_2012","Hindu",4,2,2,1,1
"5572",1,22,1,6e+07,1,3,5,1,7,1,1,4,NA,1569,750,"1569_2012","Hindu",4,1,1,1,1
"5573",1,23,1,6e+07,1,4,7,2,8,2,2,3,NA,1570,750,"1570_2012","Hindu",3,1,1,1,1
"5574",2,25,1,6e+07,1,3,5,2,5,2,2,-1,NA,1571,750,"1571_2012","Hindu",4,2,2,1,1
"5575",2,25,1,6e+07,1,1,5,1,7,1,-1,-1,NA,1572,750,"1572_2012","Hindu",-1,1,1,1,1
"5576",1,38,1,6e+07,1,1,5,1,7,2,2,4,NA,1573,750,"1573_2012","Hindu",4,2,3,1,1
"5577",1,63,9,9e+07,1,1,7,1,3,1,-1,1,NA,1574,750,"1574_2012","Other; nfd",4,3,2,1,1
"5578",2,45,8,9e+07,1,1,4,1,5,2,1,3,NA,1575,750,"1575_2012","Other; nfd",4,2,1,1,1
"5579",1,30,8,6e+07,1,9,5,1,3,2,-1,4,NA,1576,750,"1576_2012","Hindu",4,1,1,1,1
"5580",1,68,4,6e+07,1,1,7,1,7,1,2,1,NA,1577,750,"1577_2012","Hindu",1,3,2,1,1
"5581",2,38,8,9e+07,1,5,6,1,5,2,2,1,NA,1578,750,"1578_2012","Other; nfd",2,2,1,1,1
"5582",1,50,8,9e+07,1,9,5,1,3,1,2,3,NA,1579,750,"1579_2012","Other; nfd",3,1,1,1,1
"5583",2,30,4,6e+07,1,7,5,1,5,1,2,3,NA,1580,750,"1580_2012","Hindu",2,2,3,1,1
"5584",2,50,8,9e+07,1,7,7,1,5,1,-1,3,NA,1581,750,"1581_2012","Other; nfd",3,1,1,1,1
"5585",1,40,9,9e+07,1,9,5,3,3,2,2,3,NA,1582,750,"1582_2012","Other; nfd",3,1,2,1,1
"5586",2,41,8,9e+07,1,9,6,1,2,1,2,-1,NA,1583,750,"1583_2012","Other; nfd",4,2,2,1,1
"5587",2,40,6,9e+07,1,9,8,1,5,1,-1,3,NA,1584,750,"1584_2012","Other; nfd",4,1,1,1,1
"5588",2,55,5,9e+07,1,7,5,1,5,1,-1,-1,NA,1585,750,"1585_2012","Other; nfd",4,1,1,1,1
"5589",2,23,8,9e+07,6,8,5,1,6,1,-1,2,NA,1586,750,"1586_2012","Other; nfd",3,1,1,1,1
"5590",2,28,4,6e+07,1,4,4,1,8,1,1,4,NA,1587,750,"1587_2012","Hindu",2,1,2,1,1
"5591",1,30,3,6e+07,1,1,4,1,8,1,1,4,NA,1588,750,"1588_2012","Hindu",2,2,2,1,1
"5592",1,52,3,6e+07,1,1,5,1,5,1,1,4,NA,1589,750,"1589_2012","Hindu",2,3,2,1,1
"5593",1,40,4,9e+07,1,2,4,2,8,1,1,4,NA,1590,750,"1590_2012","Other; nfd",2,3,2,1,1
"5594",2,44,4,6e+07,1,1,5,1,8,1,1,4,NA,1591,750,"1591_2012","Hindu",2,4,2,1,1
"5595",2,30,4,6e+07,1,3,5,1,8,1,1,4,NA,1592,750,"1592_2012","Hindu",2,2,2,1,1
"5596",2,50,2,6e+07,1,1,5,1,8,1,1,4,NA,1593,750,"1593_2012","Hindu",2,2,2,1,1
"5597",2,31,5,6e+07,1,4,5,1,8,1,1,4,NA,1594,750,"1594_2012","Hindu",2,2,2,1,1
"5598",2,28,4,6e+07,1,3,4,1,8,1,1,4,NA,1595,750,"1595_2012","Hindu",2,2,2,1,1
"5599",2,40,2,9e+07,1,1,4,1,8,1,1,4,NA,1596,750,"1596_2012","Other; nfd",2,2,2,1,1
"5600",2,42,2,9e+07,1,1,4,1,5,1,1,4,NA,1597,750,"1597_2012","Other; nfd",2,2,2,1,1
"5601",2,52,2,9e+07,1,1,4,1,5,1,1,4,NA,1598,750,"1598_2012","Other; nfd",2,2,2,1,1
"5602",1,30,4,6e+07,1,1,4,1,8,1,1,4,NA,1599,750,"1599_2012","Hindu",1,2,2,1,1
"5603",2,36,9,6e+07,1,1,8,3,7,3,1,-1,NA,1600,750,"1600_2012","Hindu",-1,-1,3,0,1
"5604",2,46,1,6e+07,1,1,5,1,7,1,1,-1,NA,1601,750,"1601_2012","Hindu",-1,2,1,1,1
"5605",1,27,1,6e+07,1,2,5,1,7,1,2,-1,NA,1602,750,"1602_2012","Hindu",-1,1,1,1,1
"5606",2,27,4,6e+07,1,1,3,1,5,2,1,-1,NA,1603,750,"1603_2012","Hindu",-1,3,3,1,1
"5607",1,59,3,6e+07,1,4,8,1,8,2,1,-1,NA,1604,750,"1604_2012","Hindu",4,4,4,1,1
"5608",1,34,3,6e+07,1,4,2,1,8,2,-1,-1,NA,1605,750,"1605_2012","Hindu",3,2,2,1,1
"5609",2,41,1,6e+07,1,1,1,1,7,2,1,-1,NA,1606,750,"1606_2012","Hindu",4,2,4,1,1
"5610",1,35,2,6e+07,1,2,3,1,8,3,1,-1,NA,1607,750,"1607_2012","Hindu",-1,2,1,0,1
"5611",1,40,1,6e+07,1,1,5,1,7,1,2,-1,NA,1608,750,"1608_2012","Hindu",-1,2,1,1,1
"5612",2,69,3,6e+07,1,2,4,1,5,3,1,-1,NA,1609,750,"1609_2012","Hindu",3,3,4,0,1
"5613",2,41,2,6e+07,1,1,2,1,7,3,2,-1,NA,1610,750,"1610_2012","Hindu",4,2,3,0,1
"5614",1,30,1,6e+07,1,1,5,1,7,2,2,4,NA,1611,750,"1611_2012","Hindu",4,2,3,1,1
"5615",2,43,1,6e+07,1,1,5,2,5,1,2,-1,NA,1612,750,"1612_2012","Hindu",4,1,1,1,1
"5616",2,70,8,6e+07,1,1,8,1,5,2,1,-1,NA,1613,750,"1613_2012","Hindu",4,-1,-1,1,1
"5617",1,28,3,6e+07,6,8,4,1,6,1,1,1,NA,1614,750,"1614_2012","Hindu",4,1,1,1,1
"5618",2,50,1,6e+07,1,1,5,2,7,1,2,-1,NA,1615,750,"1615_2012","Hindu",4,1,1,1,1
"5619",2,60,1,6e+07,1,1,5,1,5,1,1,-1,NA,1616,750,"1616_2012","Hindu",-1,2,1,1,1
"5620",1,54,9,6e+07,1,3,9,1,7,1,-1,-1,NA,1617,750,"1617_2012","Hindu",4,2,1,1,1
"5621",1,77,3,6e+07,1,3,2,1,3,2,1,-1,NA,1618,750,"1618_2012","Hindu",2,2,-1,1,1
"5622",2,29,2,6e+07,1,1,2,2,7,3,1,-1,NA,1619,750,"1619_2012","Hindu",4,2,2,0,1
"5623",2,59,2,6e+07,1,1,3,1,5,3,1,-1,NA,1620,750,"1620_2012","Hindu",3,3,3,0,1
"5624",1,52,8,6e+07,1,5,9,-1,1,1,1,-1,NA,1621,750,"1621_2012","Hindu",3,1,1,1,1
"5625",2,24,3,5e+07,1,3,8,1,5,-1,1,-1,NA,1622,750,"1622_2012","Islam; nfd",3,-1,-1,NA,0
"5626",1,40,2,6e+07,1,2,8,1,8,1,1,-1,NA,1623,750,"1623_2012","Hindu",3,2,2,1,1
"5627",1,20,4,6e+07,1,2,4,1,8,1,1,-1,NA,1624,750,"1624_2012","Hindu",3,1,1,1,1
"5628",1,46,3,6e+07,1,1,9,1,8,-1,1,-1,NA,1625,750,"1625_2012","Hindu",4,1,1,NA,0
"5629",1,49,4,5e+07,1,3,4,2,1,1,-1,-1,NA,1626,750,"1626_2012","Islam; nfd",2,2,4,1,1
"5630",1,47,4,5e+07,1,5,1,3,3,1,1,3,NA,1627,750,"1627_2012","Islam; nfd",2,3,2,1,1
"5631",2,33,6,6e+07,1,4,5,1,5,2,1,-1,NA,1628,750,"1628_2012","Hindu",2,2,2,1,1
"5632",1,45,2,6e+07,1,1,5,2,8,1,1,-1,NA,1629,750,"1629_2012","Hindu",3,2,-1,1,1
"5633",1,23,3,6e+07,6,3,5,3,7,2,1,-1,NA,1630,750,"1630_2012","Hindu",3,1,2,1,1
"5634",2,48,3,6e+07,1,3,5,1,5,2,1,-1,NA,1631,750,"1631_2012","Hindu",2,2,2,1,1
"5635",1,32,3,6e+07,1,3,8,2,8,1,1,-1,NA,1632,750,"1632_2012","Hindu",3,1,3,1,1
"5636",2,36,3,6e+07,1,3,4,1,3,2,1,-1,NA,1633,750,"1633_2012","Hindu",2,2,2,1,1
"5637",2,31,3,5e+07,1,1,5,1,5,1,-1,-1,NA,1634,750,"1634_2012","Islam; nfd",-1,-1,-1,1,1
"5638",2,22,3,5e+07,6,4,5,1,7,2,1,-1,NA,1635,750,"1635_2012","Islam; nfd",2,2,2,1,1
"5639",2,47,2,6e+07,1,1,8,2,5,-1,1,-1,NA,1636,750,"1636_2012","Hindu",3,1,1,NA,0
"5640",2,70,7,6e+07,1,1,8,1,8,-1,1,-1,NA,1637,750,"1637_2012","Hindu",-1,-1,-1,NA,0
"5641",1,29,8,6e+07,1,6,9,1,1,1,1,-1,NA,1638,750,"1638_2012","Hindu",4,1,1,1,1
"5642",1,57,10,5e+07,1,1,8,1,8,1,1,-1,NA,1639,750,"1639_2012","Islam; nfd",1,2,3,1,1
"5643",2,32,7,6e+07,1,5,7,2,5,1,-1,-1,NA,1640,750,"1640_2012","Hindu",2,2,2,1,1
"5644",2,30,9,6e+07,1,1,9,1,8,1,1,-1,NA,1641,750,"1641_2012","Hindu",2,1,1,1,1
"5645",2,45,7,6e+07,1,1,8,1,5,2,2,-1,NA,1642,750,"1642_2012","Hindu",2,4,4,1,1
"5646",2,55,7,6e+07,1,1,8,1,5,1,1,4,NA,1643,750,"1643_2012","Hindu",2,2,2,1,1
"5647",2,45,8,5e+07,1,1,8,2,5,1,1,-1,NA,1644,750,"1644_2012","Islam; nfd",2,2,3,1,1
"5648",2,25,7,6e+07,6,7,10,1,5,2,1,2,NA,1645,750,"1645_2012","Hindu",1,2,3,1,1
"5649",1,27,8,6e+07,1,9,10,1,3,1,1,-1,NA,1646,750,"1646_2012","Hindu",1,4,3,1,1
"5650",1,28,8,6e+07,6,7,10,1,3,4,1,-1,NA,1647,750,"1647_2012","Hindu",2,1,3,0,1
